"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","new_deaths","new_deaths_per_million"
"3601","Belize","North America",2021-09-07,77669,19.18,169,5,12.348
"3602","Belize","North America",2021-09-09,80879,19.97,154,4,9.879
"3603","Belize","North America",2021-09-13,81229,20.06,362,9,22.227
"3604","Belize","North America",2021-09-14,83703,20.67,200,1,2.47
"3605","Belize","North America",2021-09-16,95523,23.59,191,4,9.879
"3606","Belize","North America",2021-09-20,104848,25.89,370,6,14.818
"3607","Belize","North America",2021-09-22,107915,26.65,283,2,4.939
"3608","Belize","North America",2021-09-23,111073,27.43,244,2,4.939
"3609","Belize","North America",2021-09-24,115175,28.44,171,3,7.409
"3610","Belize","North America",2021-09-28,123475,30.49,350,3,7.409
"3611","Belize","North America",2021-09-29,127508,31.49,273,1,2.47
"3612","Belize","North America",2021-10-01,135450,33.45,202,4,9.879
"3613","Belize","North America",2021-10-04,139157,34.37,419,4,9.879
"3614","Belize","North America",2021-10-06,144531,35.69,208,2,4.939
"3615","Belize","North America",2021-11-12,187697,46.35,150,4,9.879
"3616","Belize","North America",2021-11-19,190806,47.12,0,0,0
"3617","Belize","North America",2021-11-29,193188,47.71,173,4,9.879
"3618","Belize","North America",2021-12-03,195230,48.22,62,1,2.47
"3619","Belize","North America",2021-12-10,196741,48.59,42,0,0
"3620","Belize","North America",2021-12-17,198204,48.95,29,0,0
"3621","Belize","North America",2021-12-23,199119,49.18,57,1,2.47
"3622","Belize","North America",2022-01-07,200254,49.46,596,0,0
"3623","Belize","North America",2022-01-14,201372,49.73,722,1,2.47
"3624","Belize","North America",2022-01-21,202173,49.93,794,4,9.879
"3625","Belize","North America",2022-01-28,203237,50.19,693,1,2.47
"3626","Belize","North America",2022-02-04,204450,50.49,346,0,0
"3627","Belize","North America",2022-02-11,205264,50.69,210,0,0
"3628","Belize","North America",2022-02-18,205869,50.84,104,8,19.757
"3629","Belize","North America",2022-02-25,206583,51.02,72,2,4.939
"3630","Belize","North America",2022-03-04,207253,51.18,34,0,0
"3631","Belize","North America",2022-03-11,207885,51.34,31,0,0
"3632","Belize","North America",2022-03-18,208577,51.51,12,2,4.939
"3633","Belize","North America",2022-03-25,209156,51.65,19,0,0
"3634","Belize","North America",2022-04-01,209571,51.76,9,2,4.939
"3635","Belize","North America",2022-04-15,210425,51.97,0,0,0
"3636","Belize","North America",2022-04-22,210618,52.02,13,0,0
"3637","Belize","North America",2022-04-29,210905,52.09,6,0,0
"3638","Belize","North America",2022-05-06,211123,52.14,34,0,0
"3639","Benin","Africa",2021-05-21,418,0,0,0,0
"3640","Benin","Africa",2021-06-08,4790,0.04,0,0,0
"3641","Benin","Africa",2021-06-28,9920,0.08,0,0,0
"3642","Benin","Africa",2021-07-12,12293,0.1,0,0,0
"3643","Benin","Africa",2021-07-24,14509,0.12,0,0,0
"3644","Benin","Africa",2021-08-03,21405,0.17,0,0,0
"3645","Benin","Africa",2021-10-12,186951,1.5,0,0,0
"3646","Benin","Africa",2021-10-28,207440,1.67,0,0,0
"3647","Benin","Africa",2021-11-02,234686,1.88,0,0,0
"3648","Benin","Africa",2021-11-08,265501,2.13,0,0,0
"3649","Benin","Africa",2021-11-19,297726,2.39,0,0,0
"3650","Benin","Africa",2021-11-30,652351,5.24,0,0,0
"3651","Benin","Africa",2021-12-09,877113,7.04,34,0,0
"3652","Benin","Africa",2021-12-12,1062378,8.53,0,0,0
"3653","Benin","Africa",2021-12-21,1199635,9.63,0,0,0
"3654","Benin","Africa",2021-12-27,1319264,10.6,0,0,0
"3655","Benin","Africa",2022-01-03,1421442,11.42,0,0,0
"3656","Benin","Africa",2022-01-18,1625516,13.06,0,0,0
"3657","Benin","Africa",2022-02-04,1767745,14.2,0,0,0
"3658","Benin","Africa",2022-02-22,2013843,16.17,0,0,0
"3659","Benin","Africa",2022-03-08,2214327,17.78,0,0,0
"3660","Benin","Africa",2022-04-07,2520562,20.24,0,0,0
"3661","Benin","Africa",2022-04-26,2619609,21.04,0,0,0
"3662","Benin","Africa",2022-05-01,2621821,21.06,0,0,0
"3663","Bermuda","North America",2021-02-06,1591,2.56,0,0,0
"3664","Bermuda","North America",2021-02-09,1600,2.58,0,0,0
"3665","Bermuda","North America",2021-02-22,4769,7.68,0,0,0
"3666","Bermuda","North America",2021-02-27,7046,11.35,0,0,0
"3667","Bermuda","North America",2021-03-03,8645,13.92,0,0,0
"3668","Bermuda","North America",2021-03-10,10332,16.64,7,0,0
"3669","Bermuda","North America",2021-03-15,11674,18.8,5,0,0
"3670","Bermuda","North America",2021-03-22,13155,21.19,41,0,0
"3671","Bermuda","North America",2021-03-27,15371,24.76,33,0,0
"3672","Bermuda","North America",2021-04-04,17361,27.96,108,0,0
"3673","Bermuda","North America",2021-04-10,19980,32.18,116,0,0
"3674","Bermuda","North America",2021-04-19,22243,35.82,91,2,32.21
"3675","Bermuda","North America",2021-04-26,23775,38.29,22,1,16.105
"3676","Bermuda","North America",2021-05-02,25216,40.61,0,0,0
"3677","Bermuda","North America",2021-05-12,29028,46.75,0,0,0
"3678","Bermuda","North America",2021-05-17,31251,50.33,11,0,0
"3679","Bermuda","North America",2021-05-24,32726,52.71,2,0,0
"3680","Bermuda","North America",2021-05-31,33560,54.05,3,1,16.105
"3681","Bermuda","North America",2021-06-05,34450,55.48,0,0,0
"3682","Bermuda","North America",2021-06-07,34987,56.35,3,0,0
"3683","Bermuda","North America",2021-06-14,35662,57.43,1,0,0
"3684","Bermuda","North America",2021-07-16,40545,65.3,5,0,0
"3685","Bermuda","North America",2021-07-23,40817,65.74,0,0,0
"3686","Bermuda","North America",2021-07-30,40997,66.03,0,0,0
"3687","Bermuda","North America",2021-08-06,41059,66.13,25,0,0
"3688","Bermuda","North America",2021-08-13,41223,66.39,18,0,0
"3689","Bermuda","North America",2021-08-20,41592,66.98,0,0,0
"3690","Bermuda","North America",2021-08-27,41922,67.52,52,0,0
"3691","Bermuda","North America",2021-09-03,42287,68.1,125,0,0
"3692","Bermuda","North America",2021-09-10,42537,68.51,192,0,0
"3693","Bermuda","North America",2021-09-17,42645,68.68,191,1,16.105
"3694","Bermuda","North America",2021-09-24,42821,68.96,0,0,0
"3695","Bermuda","North America",2021-10-01,43025,69.29,0,0,0
"3696","Bermuda","North America",2021-10-08,43150,69.49,46,2,32.21
"3697","Bermuda","North America",2021-10-15,43400,69.9,0,0,0
"3698","Bermuda","North America",2021-10-22,43738,70.44,19,1,16.105
"3699","Bermuda","North America",2021-12-10,45029,72.52,4,0,0
"3700","Bermuda","North America",2021-12-17,45213,72.82,0,0,0
"3701","Bermuda","North America",2022-01-05,45487,73.26,0,0,0
"3702","Bermuda","North America",2022-01-14,45670,73.55,661,0,0
"3703","Bermuda","North America",2022-01-19,45778,73.73,0,0,0
"3704","Bermuda","North America",2022-01-28,45863,73.86,0,0,0
"3705","Bermuda","North America",2022-02-04,45926,73.96,0,0,0
"3706","Bermuda","North America",2022-02-11,46041,74.15,0,0,0
"3707","Bermuda","North America",2022-02-18,46041,74.15,0,0,0
"3708","Bermuda","North America",2022-02-25,46119,74.28,0,0,0
"3709","Bermuda","North America",2022-03-04,46247,74.48,0,0,0
"3710","Bermuda","North America",2022-03-11,46375,74.69,0,0,0
"3711","Bermuda","North America",2022-03-18,46439,74.79,0,0,0
"3712","Bermuda","North America",2022-03-25,46699,75.21,0,0,0
"3713","Bermuda","North America",2022-04-01,47015,75.72,0,0,0
"3714","Bermuda","North America",2022-04-08,47271,76.13,0,0,0
"3715","Bermuda","North America",2022-04-22,47464,76.44,0,0,0
"3716","Bhutan","Asia",2021-07-05,1306,0.17,10,0,0
"3717","Bhutan","Asia",2021-07-12,1563,0.2,15,0,0
"3718","Bhutan","Asia",2021-07-18,2630,0.34,10,0,0
"3719","Bhutan","Asia",2021-07-20,99356,12.74,28,0,0
"3720","Bhutan","Asia",2021-07-21,194588,24.95,1,0,0
"3721","Bhutan","Asia",2021-07-22,282236,36.19,2,0,0
"3722","Bhutan","Asia",2021-07-23,349327,44.79,12,0,0
"3723","Bhutan","Asia",2021-07-24,400139,51.31,12,0,0
"3724","Bhutan","Asia",2021-07-25,431754,55.36,4,0,0
"3725","Bhutan","Asia",2021-07-26,454186,58.24,3,0,0
"3726","Bhutan","Asia",2021-07-27,458250,58.76,11,0,0
"3727","Bhutan","Asia",2021-07-28,460221,59.01,1,0,0
"3728","Bhutan","Asia",2021-08-01,473483,60.71,3,0,0
"3729","Bhutan","Asia",2021-08-02,473715,60.74,6,0,0
"3730","Bhutan","Asia",2021-08-03,474047,60.78,8,0,0
"3731","Bhutan","Asia",2021-08-15,474547,60.85,1,0,0
"3732","Bhutan","Asia",2021-08-22,475423,60.96,0,0,0
"3733","Bhutan","Asia",2021-08-30,477931,61.28,1,0,0
"3734","Bhutan","Asia",2021-09-05,478053,61.3,0,0,0
"3735","Bhutan","Asia",2021-09-12,478897,61.4,0,0,0
"3736","Bhutan","Asia",2021-09-19,494279,63.38,0,0,0
"3737","Bhutan","Asia",2021-09-26,496481,63.66,0,0,0
"3738","Bhutan","Asia",2021-10-03,498294,63.89,7,0,0
"3739","Bhutan","Asia",2021-10-10,502274,64.4,0,0,0
"3740","Bhutan","Asia",2021-10-18,517513,66.36,0,0,0
"3741","Bhutan","Asia",2021-10-24,518135,66.44,0,0,0
"3742","Bhutan","Asia",2021-10-31,559839,71.78,0,0,0
"3743","Bhutan","Asia",2021-11-21,564142,72.34,0,0,0
"3744","Bhutan","Asia",2021-11-28,564340,72.36,4,0,0
"3745","Bhutan","Asia",2021-12-05,564611,72.4,0,0,0
"3746","Bhutan","Asia",2021-12-20,565081,72.46,0,0,0
"3747","Bhutan","Asia",2022-01-02,569017,72.96,0,0,0
"3748","Bhutan","Asia",2022-01-16,570147,73.11,24,0,0
"3749","Bhutan","Asia",2022-01-23,570278,73.12,92,0,0
"3750","Bhutan","Asia",2022-01-30,570751,73.18,119,0,0
"3751","Bhutan","Asia",2022-02-06,571194,73.24,158,0,0
"3752","Bhutan","Asia",2022-02-13,572425,73.4,230,0,0
"3753","Bhutan","Asia",2022-02-20,574529,73.67,521,1,1.282
"3754","Bhutan","Asia",2022-02-27,574736,73.69,374,0,0
"3755","Bhutan","Asia",2022-03-13,577321,74.03,470,0,0
"3756","Bhutan","Asia",2022-03-20,579640,74.32,344,0,0
"3757","Bhutan","Asia",2022-03-27,581668,74.58,319,0,0
"3758","Bhutan","Asia",2022-04-03,582523,74.69,1384,0,0
"3759","Bhutan","Asia",2022-04-10,662656,84.97,1593,0,0
"3760","Bhutan","Asia",2022-04-24,670303,85.95,431,0,0
"3761","Bhutan","Asia",2022-04-30,671505,86.1,109,0,0
"3762","Bolivia","South America",2021-02-20,12,0,1095,27,2.282
"3763","Bolivia","South America",2021-02-22,210,0,884,29,2.451
"3764","Bolivia","South America",2021-02-23,1030,0.01,1204,38,3.211
"3765","Bolivia","South America",2021-02-24,2634,0.02,1339,39,3.296
"3766","Bolivia","South America",2021-02-25,6630,0.06,1103,30,2.535
"3767","Bolivia","South America",2021-02-27,7601,0.06,656,19,1.606
"3768","Bolivia","South America",2021-03-02,9162,0.08,790,37,3.127
"3769","Bolivia","South America",2021-03-06,9785,0.08,653,18,1.521
"3770","Bolivia","South America",2021-03-07,9785,0.08,323,16,1.352
"3771","Bolivia","South America",2021-03-08,9830,0.08,463,22,1.859
"3772","Bolivia","South America",2021-03-09,9870,0.08,885,13,1.099
"3773","Bolivia","South America",2021-03-10,9878,0.08,841,26,2.197
"3774","Bolivia","South America",2021-03-11,9938,0.08,778,19,1.606
"3775","Bolivia","South America",2021-03-12,9951,0.08,1084,27,2.282
"3776","Bolivia","South America",2021-03-13,9951,0.08,680,14,1.183
"3777","Bolivia","South America",2021-03-14,9951,0.08,385,14,1.183
"3778","Bolivia","South America",2021-03-15,9996,0.08,670,16,1.352
"3779","Bolivia","South America",2021-03-16,10007,0.08,929,23,1.944
"3780","Bolivia","South America",2021-03-17,10061,0.09,1068,18,1.521
"3781","Bolivia","South America",2021-03-18,11129,0.09,885,13,1.099
"3782","Bolivia","South America",2021-03-19,16939,0.14,867,13,1.099
"3783","Bolivia","South America",2021-03-20,18572,0.16,603,10,0.845
"3784","Bolivia","South America",2021-03-21,19502,0.16,223,9,0.761
"3785","Bolivia","South America",2021-03-22,28235,0.24,573,14,1.183
"3786","Bolivia","South America",2021-03-23,42142,0.36,879,19,1.606
"3787","Bolivia","South America",2021-03-24,57297,0.48,973,14,1.183
"3788","Bolivia","South America",2021-03-25,71441,0.6,774,24,2.028
"3789","Bolivia","South America",2021-03-26,85907,0.73,878,12,1.014
"3790","Bolivia","South America",2021-03-27,88315,0.75,591,22,1.859
"3791","Bolivia","South America",2021-03-28,88718,0.75,326,21,1.775
"3792","Bolivia","South America",2021-03-29,95326,0.81,719,25,2.113
"3793","Bolivia","South America",2021-03-30,102366,0.87,1072,28,2.366
"3794","Bolivia","South America",2021-03-31,109305,0.92,992,18,1.521
"3795","Bolivia","South America",2021-04-01,115012,0.97,916,23,1.944
"3796","Bolivia","South America",2021-04-02,115968,0.98,620,25,2.113
"3797","Bolivia","South America",2021-04-03,116692,0.99,520,11,0.93
"3798","Bolivia","South America",2021-04-04,117078,0.99,467,8,0.676
"3799","Bolivia","South America",2021-04-05,123707,1.05,458,20,1.69
"3800","Bolivia","South America",2021-04-06,128368,1.08,1498,22,1.859
"3801","Bolivia","South America",2021-04-07,132692,1.12,1076,19,1.606
"3802","Bolivia","South America",2021-04-08,137072,1.16,1241,27,2.282
"3803","Bolivia","South America",2021-04-09,141041,1.19,1442,16,1.352
"3804","Bolivia","South America",2021-04-10,141498,1.2,921,14,1.183
"3805","Bolivia","South America",2021-04-11,141665,1.2,525,9,0.761
"3806","Bolivia","South America",2021-04-12,144426,1.22,989,18,1.521
"3807","Bolivia","South America",2021-04-13,148195,1.25,1099,27,2.282
"3808","Bolivia","South America",2021-04-14,153217,1.29,1108,23,1.944
"3809","Bolivia","South America",2021-04-15,158820,1.34,823,84,7.099
"3810","Bolivia","South America",2021-04-16,165163,1.4,1246,22,1.859
"3811","Bolivia","South America",2021-04-17,165891,1.4,0,0,0
"3812","Bolivia","South America",2021-04-18,166091,1.4,1706,23,1.944
"3813","Bolivia","South America",2021-04-19,171505,1.45,1296,18,1.521
"3814","Bolivia","South America",2021-04-20,177124,1.5,1313,29,2.451
"3815","Bolivia","South America",2021-04-21,182723,1.54,1386,36,3.042
"3816","Bolivia","South America",2021-04-22,188656,1.59,1330,27,2.282
"3817","Bolivia","South America",2021-04-23,190475,1.61,1501,25,2.113
"3818","Bolivia","South America",2021-04-24,190790,1.61,1293,29,2.451
"3819","Bolivia","South America",2021-04-25,191024,1.61,474,12,1.014
"3820","Bolivia","South America",2021-04-26,198159,1.67,1119,37,3.127
"3821","Bolivia","South America",2021-04-27,205988,1.74,1480,24,2.028
"3822","Bolivia","South America",2021-04-28,214573,1.81,1573,35,2.958
"3823","Bolivia","South America",2021-04-29,222503,1.88,0,0,0
"3824","Bolivia","South America",2021-04-30,232108,1.96,1901,31,2.62
"3825","Bolivia","South America",2021-05-01,233549,1.97,2795,58,4.902
"3826","Bolivia","South America",2021-05-02,234756,1.98,0,0,0
"3827","Bolivia","South America",2021-05-03,240875,2.04,2457,26,2.197
"3828","Bolivia","South America",2021-05-04,246822,2.09,0,0,0
"3829","Bolivia","South America",2021-05-05,251786,2.13,1588,47,3.972
"3830","Bolivia","South America",2021-05-06,256306,2.17,3618,69,5.831
"3831","Bolivia","South America",2021-05-07,262106,2.22,0,0,0
"3832","Bolivia","South America",2021-05-08,263991,2.23,3357,54,4.564
"3833","Bolivia","South America",2021-05-09,264656,2.24,0,0,0
"3834","Bolivia","South America",2021-05-10,269323,2.28,1063,23,1.944
"3835","Bolivia","South America",2021-05-11,273580,2.31,1599,30,2.535
"3836","Bolivia","South America",2021-05-12,276602,2.34,2369,50,4.225
"3837","Bolivia","South America",2021-05-13,279981,2.37,2290,37,3.127
"3838","Bolivia","South America",2021-05-14,283574,2.4,2356,64,5.409
"3839","Bolivia","South America",2021-05-15,284582,2.4,2509,42,3.549
"3840","Bolivia","South America",2021-05-16,285484,2.41,2834,66,5.578
"3841","Bolivia","South America",2021-05-17,288562,2.44,2257,49,4.141
"3842","Bolivia","South America",2021-05-18,291739,2.47,0,0,0
"3843","Bolivia","South America",2021-05-19,294279,2.49,2617,69,5.831
"3844","Bolivia","South America",2021-05-20,296588,2.51,2766,58,4.902
"3845","Bolivia","South America",2021-05-21,298550,2.52,2858,87,7.352
"3846","Bolivia","South America",2021-05-22,299534,2.53,3005,77,6.507
"3847","Bolivia","South America",2021-05-23,300370,2.54,3583,108,9.127
"3848","Bolivia","South America",2021-05-24,302808,2.56,0,0,0
"3849","Bolivia","South America",2021-05-25,312537,2.64,5696,159,13.437
"3850","Bolivia","South America",2021-05-26,326232,2.76,3213,102,8.62
"3851","Bolivia","South America",2021-05-27,340036,2.87,3018,86,7.268
"3852","Bolivia","South America",2021-05-28,345396,2.92,2990,65,5.493
"3853","Bolivia","South America",2021-05-29,346649,2.93,2144,58,4.902
"3854","Bolivia","South America",2021-05-30,347265,2.93,1760,36,3.042
"3855","Bolivia","South America",2021-05-31,350094,2.96,2805,53,4.479
"3856","Bolivia","South America",2021-06-01,353007,2.98,3439,115,9.719
"3857","Bolivia","South America",2021-06-02,355153,3,3310,93,7.859
"3858","Bolivia","South America",2021-06-03,356081,3.01,2429,100,8.451
"3859","Bolivia","South America",2021-06-04,370714,3.13,3000,68,5.747
"3860","Bolivia","South America",2021-06-05,374538,3.17,2277,81,6.845
"3861","Bolivia","South America",2021-06-06,375298,3.17,1428,43,3.634
"3862","Bolivia","South America",2021-06-07,407869,3.45,0,0,0
"3863","Bolivia","South America",2021-06-08,449158,3.8,5813,153,12.93
"3864","Bolivia","South America",2021-06-09,477434,4.03,0,0,0
"3865","Bolivia","South America",2021-06-10,496574,4.2,7072,144,12.169
"3866","Bolivia","South America",2021-06-11,519234,4.39,0,0,0
"3867","Bolivia","South America",2021-06-12,522603,4.42,5300,164,13.86
"3868","Bolivia","South America",2021-06-13,524899,4.44,1607,57,4.817
"3869","Bolivia","South America",2021-06-14,535671,4.53,2152,72,6.085
"3870","Bolivia","South America",2021-06-15,544871,4.6,2571,124,10.479
"3871","Bolivia","South America",2021-06-16,556599,4.7,2836,88,7.437
"3872","Bolivia","South America",2021-06-17,565938,4.78,2682,98,8.282
"3873","Bolivia","South America",2021-06-18,577200,4.88,0,0,0
"3874","Bolivia","South America",2021-06-19,582404,4.92,3766,164,13.86
"3875","Bolivia","South America",2021-06-20,584097,4.94,1086,44,3.718
"3876","Bolivia","South America",2021-06-21,586552,4.96,764,42,3.549
"3877","Bolivia","South America",2021-06-22,609192,5.15,1667,69,5.831
"3878","Bolivia","South America",2021-06-23,631864,5.34,2270,86,7.268
"3879","Bolivia","South America",2021-06-24,641351,5.42,2430,85,7.183
"3880","Bolivia","South America",2021-06-25,655568,5.54,2182,82,6.93
"3881","Bolivia","South America",2021-06-26,659378,5.57,1653,55,4.648
"3882","Bolivia","South America",2021-06-27,662282,5.6,922,30,2.535
"3883","Bolivia","South America",2021-06-28,676525,5.72,1633,50,4.225
"3884","Bolivia","South America",2021-06-29,691652,5.85,2055,71,6
"3885","Bolivia","South America",2021-06-30,705522,5.96,2001,65,5.493
"3886","Bolivia","South America",2021-07-01,720327,6.09,1662,55,4.648
"3887","Bolivia","South America",2021-07-02,733181,6.2,1598,57,4.817
"3888","Bolivia","South America",2021-07-03,735921,6.22,1206,41,3.465
"3889","Bolivia","South America",2021-07-04,738540,6.24,878,31,2.62
"3890","Bolivia","South America",2021-07-05,745786,6.3,1394,34,2.873
"3891","Bolivia","South America",2021-07-06,755898,6.39,1851,28,2.366
"3892","Bolivia","South America",2021-07-07,769737,6.51,1474,54,4.564
"3893","Bolivia","South America",2021-07-08,782236,6.61,1537,59,4.986
"3894","Bolivia","South America",2021-07-09,790678,6.68,0,0,0
"3895","Bolivia","South America",2021-07-10,792843,6.7,2371,74,6.254
"3896","Bolivia","South America",2021-07-11,796290,6.73,646,19,1.606
"3897","Bolivia","South America",2021-07-12,808679,6.83,1195,31,2.62
"3898","Bolivia","South America",2021-07-13,821482,6.94,1379,37,3.127
"3899","Bolivia","South America",2021-07-14,837069,7.07,0,0,0
"3900","Bolivia","South America",2021-07-15,867258,7.33,2764,88,7.437
"3901","Bolivia","South America",2021-07-16,902772,7.63,0,0,0
"3902","Bolivia","South America",2021-07-17,917488,7.75,2135,68,5.747
"3903","Bolivia","South America",2021-07-18,929229,7.85,440,15,1.268
"3904","Bolivia","South America",2021-07-19,980288,8.28,971,17,1.437
"3905","Bolivia","South America",2021-07-20,1030885,8.71,0,0,0
"3906","Bolivia","South America",2021-07-21,1083015,9.15,2226,71,6
"3907","Bolivia","South America",2021-07-22,1144931,9.68,967,30,2.535
"3908","Bolivia","South America",2021-07-23,1214690,10.27,1025,37,3.127
"3909","Bolivia","South America",2021-07-24,1236034,10.45,632,24,2.028
"3910","Bolivia","South America",2021-07-25,1263637,10.68,448,14,1.183
"3911","Bolivia","South America",2021-07-26,1340821,11.33,0,0,0
"3912","Bolivia","South America",2021-07-27,1425551,12.05,1601,65,5.493
"3913","Bolivia","South America",2021-07-28,1502696,12.7,905,38,3.211
"3914","Bolivia","South America",2021-07-29,1563658,13.21,1029,30,2.535
"3915","Bolivia","South America",2021-07-30,1613610,13.64,0,0,0
"3916","Bolivia","South America",2021-07-31,1627394,13.75,1548,37,3.127
"3917","Bolivia","South America",2021-08-01,1644738,13.9,393,18,1.521
"3918","Bolivia","South America",2021-08-02,1691896,14.3,639,20,1.69
"3919","Bolivia","South America",2021-08-03,1727054,14.6,727,23,1.944
"3920","Bolivia","South America",2021-08-04,1756703,14.85,832,28,2.366
"3921","Bolivia","South America",2021-08-05,1786354,15.1,698,25,2.113
